repo https://github.com/CBIIT/popsci-model
commit 306665d
node	property	value_or_TYPE
associated_link_name	<The words by which the linkage between related records is known.> The exact text to be displayed within the UI where it functions as an intuitive identifier of any given link associated with the study/trial in question.
associated_link_record_id	<A unique sequence of characters used to identify a linkage between related records.> A unique identifier of each associated link record, used to identify the appropriate associated link record(s) during data loading and/or record modification. The value of this record ID also dictates the order in which associated links are listed within the application's UI.
associated_link_url	<The global address of the linkage between related records on the World Wide Web.> The url to which an end user will be redirected upon selection of the corresponding link name displayed within the UI.
authorship	<A list of authors cited for a published work.> A list of authors for the cited work. More specifically, for publications with no more than three authors, authorship quoted in full; for publications with more than three authors, authorship abbreviated to first author et al.
biospecimen_collection	<A yes or no response to indicate whether or not a biospecimen was collected as part of a Study.> A Boolean indication as to whether the study in question included the collection of biospecimens from any of the participants enrolled in the study, that gives no indication as to the type and/or number of any such biospecimens.
cancer_diagnosis_disease_morphology	<The ICD-O-3 code which identifies the specific appearance of cells and tissues (normal and abnormal) used to define the presence and nature of disease.> This list type property accepts multiple values for participants diagnosed with more than one type of cancer, provided that each disease morphology is represented by a valid ICD-O-3 code. In such cases, within the data loading file for the Participant node, the codes for each disease morphology reported as being associated with a single study participant must be separated from one another using the pipe (|) character.
cancer_diagnosis_primary_site	<The location within the body from where the disease of interest originated as captured in the Uberon identifier.> More specifically, primary disease sites must be reported in the form of the appropriate Uberon codes. This list type property accepts multiple values for participants diagnosed with more than one type of cancer, provided that each primary disease site is specified by a valid Uberon code. In such cases, within the data loading file for the Participant node, the codes for each primary disease site reported as being associated with a single study participant must be separated from one another using the pipe (|) character.
data_collection_category	An area of contextual and/or scientific interest, or groupings of such inter-related areas of interest, that are surveyed via questionnaires in order to more fully understand factors such as, but not limited to, the demographics, lifestyle, dietary and nutritional intake, physical activity levels, enviormental and occupational exposures, and overall health status of each study participant. Both the areas of interest that are surveyed, and the detail at which any given area of interest is surveyed, will vary widely by study, and this property serves simply to indicate which areas of interest were examined during the course of any given study. <br>CDE ID = 16990979
data_collection_category_annotation_count	Pending additional data model and application code changes, this property functions as a binary indicator as to whether variables associated with any given data collection were assessed or not. A value of 0 should be used to indicate that no variables associated with a given data collection category were assessed. Whereas regardless of how many variables within a data collection category were assessed, a value of 1 should be used simply to indicate that variables associated with a given data collection category were indeed assessed. <br>CDE ID = 16991477
data_collection_record_id	<A unique sequence of characters used to identify a linkage between related records.> A unique identifier of each data collection record associated with the study in question, used to identify the appropriate data collection record(s) during data loading and/or record modification.
data_file_access_control	An indicator as to the level of access control to which a data file is subject. <br>CDE ID = 11555664
data_file_checksum_type	<The method by which the file checksum was calculated.>
data_file_checksum_value	<A small-sized block of data derived from a file for the purpose of detecting errors that may have been introduced during file transmission and/or storage and used to verify data integrity.>
data_file_compression_status	<The state of data when saved to storage space or during data transmission.>
data_file_description	<A free text field that can be used to document the content and other details about an electronic file that may not be captured elsewhere.>
data_file_format	<A defined organization or layout representing and structuring data in a computer file.> A defined organization or layout representing and structuring data in a computer file; the electronic format of the file, as derived during file validation.
data_file_location	<The specification of a node (file or directory) in a hierarchical file system where an electronic file is located.> The specific location within the S3 storage bucket at which the file is stored, expressed in terms of a unique url.
data_file_name	<The literal label for an electronic data file.> The literal label for an electronic data file, inclusive of file extension(s).
data_file_size	<The measure (in bytes) of how much space a data file takes up on a storage medium.> The measure, expressed in bytes, as to how much space a data file takes up on a storage medium.
data_file_type	<The type of information contained in an electronic record.> A curated indicator as to the type of content represented by the data file. <br>CDE ID = 14824731
data_file_uuid	<A unique sequence of characters used to identify the contents of an electronic record.>
dbgap_accession_id	<A stable unique alphanumeric identifier assigned to a study and any objects by the database of Genotypes and Phenotypes (dbGaP).> The dbGaP-assigned identifier by which the study in question is known.
digital_object_id	<A unique code used by publishers to identify a digital object, such as a journal article, web document, or other item of intellectual property.> Where applicable, the digital object identifier for the cited work, by which it can be permanently identified, and linked to via the internet. <br>Values of this property must contain only the alphanumeric string of the digital object identifier itself, exclusive of any prefix such as "DOI:", such that values can be correctly interpreted and displayed as hyperlinks within the application.
enrollment_beginning_year	<The year in which the study began enrolling participants.>
enrollment_ending_year	<The year in which the study stopped enrolling participants.>
ethnicity	<The text for reporting information about ethnicity based on the Office of Management and Budget (OMB) categories.>
journal_citation	<A bibliographical reference to a cited journal article.> The name of the journal in which the cited work was published, inclusive of the citation itself in terms of journal volume number, part number where applicable, and page numbers.
ncbi_taxonomy_id	<A label provided by NCBI Taxonomy Database (https://www.ncbi.nlm.nih.gov/taxonomy/),  which uniquely identifies group or category, at any level, in a system for classifying plants or animals (including humans) providing ranked categories for the classification of organisms according to their suspected evolutionary relationships.> For human study participants, the value of this ID must be stated as 9606.
participant_case_indicator	<A response to indicate whether or not the participant is a case in the study in question.>
participant_id	<A sequence of letters, numbers, or characters that uniquely identifies the participant who has taken part in the investigation or research study.> The globally unique ID by which any given participant can be unambiguously identified and displayed across studies/trials. <br>This property is used to identify the correct records during data updates.
person_first_name	<A word or group of words indicating a person's first (personal or given) name; the name that precedes the surname. Synonym = Given Name.> The first or given name of each individual who is responsible for or directly involved in the conduct and/or analysis of the clinical trial or research project.
person_institution	<The name of the research society, corporation, foundation or organization affiliated with the study personnel.>
person_last_name	<A means of identifying an individual by using a word or group of words indicating a person's last (family) name. Synonym = Last Name, Surname.> The last or family name of each individual responsible for or directly involved in the conduct and/or analysis of the clinical trial or research project.
person_middle_name	<A means of identifying an individual by using a word or group of words indicating a person's middle name.> The middle name of each individual responsible for or directly involved in the conduct and/or analysis of the clinical trial or research project.
person_role	<The text that describes the distinguishable characteristics of the action or activity assigned to or required or expected of a person in a formal association with a group or organization.> An indicator as to the role(s) and/or responsibilities of each individual responsible for or directly involved in the conduct and/or analysis of the clinical trial or research project. Each such individual must have at least one specified role, but any given individual may be assigned multiple roles for the study in question. Within the data loading file, multiple roles assigned to a single individual must be separated from one another using the pipe (|) character.
program_name	<The narrative title used to refer to a broad framework (an administrative umbrella) of goals under which related projects or other research activities are grouped. Example - Clinical Proteomic Tumor Analysis.>
program_short_name	<An acronym or abbreviated form of the title of a broad framework of goals under which related projects or other research activities are grouped. For example, CPTAC.> <br>This property is used as the key via which child records, e.g. project and/or study/trial records, can be associated with the appropriate program during data loading, and to identify the correct records during data updates.
publication_record_id	<A unique sequence of characters used to identify a linkage between related records.> A unique identifier of each publication record associated with the study in question, used to identify the appropriate publication record(s) during data loading and/or record modification. The value of this record ID also dictates the order in which publications are listed within the application's UI.
publication_title	<The title for a published printed or electronic article.> The full title of the publication stated exactly as it appears on the published work.
pubmed_id	Where applicable, the unique numerical identifier assigned to the cited work by PubMed, by which it can be linked to via the internet. <br>Values of this property must contain only the numeric string of the PubMed ID itself, exclusive of any prefix such as "PMID:", such that values can be correctly interpreted and displayed as hyperlinks within the application.
race	<The text for reporting information about race based on the Office of Management and Budget (OMB) categories.>
sex	<A textual description of a person's sex at birth.>
study_beginning_year	<The year in which the study started.> The year in which the study was initiated.
study_country	<The name of a country in which a study takes or took place.>
study_country_record_id	<A unique sequence of characters used to identify a linkage between related records.> A unique identifier of each country record associated with the study in question, used to identify the appropriate country record(s) during data loading and/or record modification.
study_description	<A textual description of the study, with components such as objectives or goals.> A narrative description of the study outlining its design, conduct and data collection goals.
study_design	<The kind of plan detailing how a study will be performed in order to represent the phenomenon under examination, to answer the research questions that have been asked, and defining the methods of data analysis.>
study_ending_year	<The year in which the study ended.> The year in which the study was completed.
study_id	<A unique identifier assigned to a clinical study.> Any external identifier(s) by which the study in question is already known.
study_name	<The narrative title used as a textual label for a research data collection.>
study_personnel_record_id	<A unique sequence of characters used to identify a linkage between related records.> A unique identifier of each study personnel record associated with the study in question, used to identify the appropriate study personnel record(s) during data loading and/or record modification. The value of this record ID also dictates the order in which study personnel are listed within the application's UI.
study_short_name	<The acronym or abbreviated form of the title for a research data collection.> <br>This property is used as the key via which child records, e.g. publication records and study demographic records, can be associated with the appropriate study during data loading, and to identify the correct records during data updates.
study_state_province_territory	<The name of a constituent administrative district of a geographical area under the jurisdiction of a sovereign state.>
study_state_record_id	<A unique sequence of characters used to identify a linkage between related records.> A unique identifier of each state, province or territory associated with the study in question, used to identify the appropriate state, province or territory record(s) during data loading and/or record modification.
study_status	<The status of the study.> An indicator as to the status of the study as of its submission.
year_of_publication	<The year in four digit format in which the printed or electronic work was published.> The year in which the cited work was published.
